Location,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Car_Age,Brand
Kolkata,82000,Diesel,Manual,Second,22.9,1248.0,74.0,5.0,2.5,13,Maruti
Chennai,60000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,4.75,12,Volkswagen
Pune,138000,Petrol,Manual,Second,17.0,1497.0,118.0,5.0,3.5,16,Honda
Bangalore,67000,Diesel,Manual,First,23.0,1396.0,90.0,5.0,5.5,11,Hyundai
Coimbatore,42750,Petrol,Manual,First,17.0,1497.0,118.0,5.0,6.33,13,Honda
Kochi,52398,Diesel,Manual,First,25.44,936.0,57.6,5.0,2.47,11,Chevrolet
Kochi,36657,Petrol,Manual,First,16.2,995.0,62.1,5.0,3.3,11,Chevrolet
Delhi,77000,Diesel,Manual,Second,11.57,2179.0,138.1,7.0,3.5,14,Tata
Delhi,85000,Diesel,Automatic,First,11.3,2987.0,254.8,7.0,38.75,11,Mercedes-Benz
Pune,112500,Diesel,Automatic,First,11.5,2993.0,235.0,5.0,7.99,17,BMW
Kochi,105072,Diesel,Manual,First,14.24,2755.0,174.5,7.0,13.28,12,Toyota
Pune,80000,Petrol,Automatic,First,11.25,1995.0,150.0,5.0,9.5,13,BMW
Kochi,3102,Diesel,Manual,First,20.37,1461.0,108.45,5.0,14.01,6,Renault
Coimbatore,14656,Diesel,Manual,First,24.4,1120.0,71.0,5.0,6.99,9,Hyundai
Hyderabad,105000,Diesel,Automatic,Second,13.2,1995.0,170.0,5.0,11.0,15,BMW
Hyderabad,61000,Petrol,Automatic,Second,10.8,2497.0,215.0,5.0,11.0,17,BMW
Pune,85046,Petrol,Manual,Second,18.06,1198.0,75.0,5.0,2.3,15,Nissan
Delhi,48000,Diesel,Automatic,First,16.36,2179.0,187.7,5.0,26.5,11,Jaguar
Bangalore,55000,Diesel,Automatic,First,10.2,4367.0,308.0,7.0,67.0,14,Land
Mumbai,4000,Petrol,Automatic,First,16.0,1368.0,160.0,5.0,17.75,8,Jeep
Delhi,94000,Petrol,Automatic,Second,10.1,2354.0,152.0,5.0,4.8,15,Honda
Coimbatore,61110,Petrol,Manual,First,18.6,1197.0,85.8,5.0,4.57,12,Maruti
Chennai,80000,Diesel,Manual,First,24.4,1120.0,71.0,5.0,3.5,9,Hyundai
Kochi,43190,Diesel,Manual,First,19.01,1461.0,108.5,5.0,7.61,10,Nissan
Hyderabad,45000,Diesel,Automatic,First,18.25,1968.0,187.74,5.0,25.0,10,Audi
Coimbatore,44178,Petrol,Manual,First,18.9,1197.0,82.0,5.0,5.88,9,Hyundai
Hyderabad,84415,Diesel,Manual,First,12.99,2494.0,100.6,8.0,13.5,10,Toyota
Kolkata,35000,Petrol,Manual,First,18.5,1197.0,80.0,5.0,4.6,10,Hyundai
Kolkata,44000,Diesel,Manual,First,22.77,1498.0,98.59,5.0,4.9,12,Ford
Hyderabad,67635,Petrol,Manual,First,17.0,1497.0,118.0,5.0,5.25,13,Honda
Coimbatore,18385,Petrol,Automatic,First,14.8,1497.0,121.36,5.0,12.41,7,Ford
Kolkata,35000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,3.8,11,Volkswagen
Mumbai,49000,Diesel,Automatic,First,19.27,2143.0,170.0,5.0,8.95,15,Mercedes-Benz
Hyderabad,69000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,7.2,12,Ford
Hyderabad,23228,Petrol,Manual,First,14.4,1396.0,65.0,5.0,4.5,8,Tata
Delhi,68462,Diesel,Manual,First,26.59,1248.0,74.0,5.0,4.15,11,Maruti
Coimbatore,74611,Diesel,Manual,First,25.1,1248.0,88.5,5.0,7.94,9,Maruti
Pune,90000,Diesel,Manual,First,19.01,1461.0,108.45,5.0,7.25,11,Renault
Delhi,22000,Petrol,Manual,First,18.9,998.0,67.1,5.0,3.7,9,Maruti
Hyderabad,58163,Petrol,Manual,First,0.0,1086.0,62.0,5.0,2.45,15,Hyundai
Chennai,109500,Diesel,Manual,Third,25.44,936.0,57.6,5.0,1.5,14,Chevrolet
Delhi,13363,Diesel,Manual,First,16.0,1997.0,140.0,7.0,12.0,8,Mahindra
Delhi,51000,Petrol,Manual,Second,19.81,1086.0,68.05,5.0,2.2,13,Hyundai
Hyderabad,103000,Diesel,Manual,First,13.93,2179.0,138.0,7.0,3.6,18,Tata
Kolkata,43002,Petrol,Manual,First,20.36,1197.0,78.9,5.0,1.92,16,Hyundai
Bangalore,108000,Diesel,Automatic,First,11.36,2755.0,171.5,7.0,20.5,9,Toyota
Jaipur,82407,Diesel,Manual,First,17.5,1896.0,106.0,5.0,4.25,15,Skoda
Kolkata,29000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,3.2,12,Hyundai
Pune,225000,Diesel,Manual,Second,23.59,1364.0,,5.0,2.6,13,Toyota
Kolkata,45000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,3.85,11,Maruti
Kochi,93401,Diesel,Manual,First,23.0,1396.0,90.0,5.0,3.48,15,Hyundai
Hyderabad,95802,Diesel,Manual,Second,25.83,1498.0,99.0,5.0,4.55,8,Ford
Pune,130000,Diesel,Manual,First,25.47,1248.0,88.5,7.0,7.0,9,Maruti
Ahmedabad,67443,Diesel,Manual,First,20.77,1248.0,88.8,7.0,5.75,12,Maruti
Kochi,47681,Petrol,Automatic,First,16.8,1497.0,116.3,5.0,8.73,9,Honda
Hyderabad,35000,Petrol,Manual,First,19.7,796.0,46.3,5.0,1.7,16,Maruti
Hyderabad,68000,Diesel,Automatic,First,10.91,3198.0,197.0,7.0,29.5,9,Ford
Kochi,34688,Diesel,Manual,First,24.3,1248.0,88.5,5.0,10.49,6,Maruti
Kolkata,10512,Petrol,Automatic,First,8.6,2706.0,265.0,2.0,64.0,10,Porsche
Pune,58000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,7.55,9,Maruti
Mumbai,40000,Petrol,Manual,First,17.57,1193.0,88.7,5.0,3.95,11,Tata
Bangalore,61000,Petrol,Manual,Fourth & Above,17.0,1197.0,80.0,5.0,3.25,15,Hyundai
Mumbai,86000,Diesel,Manual,First,19.4,1422.0,70.0,5.0,2.75,16,Skoda
Kolkata,45000,Diesel,Manual,First,21.43,1364.0,87.2,5.0,7.35,10,Toyota
Ahmedabad,55000,Petrol,Manual,First,17.0,1198.0,73.75,5.0,4.7,8,Volkswagen
Kochi,36855,Petrol,Manual,Second,15.29,1591.0,121.3,5.0,8.77,9,Hyundai
Kochi,46821,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.42,12,Hyundai
Kolkata,120000,Petrol,Manual,First,18.6,1199.0,76.8,5.0,2.5,10,Chevrolet
Kolkata,29000,Diesel,Automatic,First,14.74,2993.0,270.9,5.0,20.0,13,Jaguar
Mumbai,40000,Petrol,Manual,First,13.24,1598.0,102.5,5.0,5.25,11,Nissan
Delhi,60000,Diesel,Automatic,Second,15.73,1968.0,174.33,5.0,14.5,12,Audi
Mumbai,64984,Petrol,Automatic,First,16.95,1197.0,78.9,5.0,3.45,14,Hyundai
Pune,73204,Petrol,Automatic,First,24.07,998.0,67.1,5.0,3.3,10,Maruti
Bangalore,50000,Diesel,Automatic,First,11.33,4134.0,335.2,7.0,51.0,11,Audi
Kolkata,35000,Diesel,Manual,First,24.3,1248.0,88.5,5.0,6.5,8,Maruti
Hyderabad,17729,Petrol,Manual,First,21.1,814.0,55.2,5.0,3.65,12,Hyundai
Chennai,97000,Diesel,Manual,First,20.0,1497.0,115.0,5.0,7.25,13,Mahindra
Kochi,89614,Diesel,Manual,First,22.0,1582.0,126.2,5.0,6.01,11,Hyundai
Kolkata,14000,Petrol,Manual,First,18.9,998.0,67.1,5.0,2.8,10,Maruti
Chennai,50000,Petrol,Manual,First,17.0,1197.0,80.0,5.0,4.0,13,Hyundai
Delhi,62505,Petrol,Manual,First,17.4,1497.0,117.3,5.0,5.95,11,Honda
Chennai,248000,Diesel,Manual,Second,12.8,2494.0,102.0,7.0,9.2,14,Toyota
Pune,94900,Diesel,Manual,First,16.8,1493.0,110.0,5.0,5.35,13,Hyundai
Delhi,55000,Diesel,Manual,First,17.6,2179.0,153.86,7.0,12.0,8,Tata
Coimbatore,53735,Diesel,Automatic,Second,12.07,2967.0,241.4,7.0,38.94,10,Audi
Coimbatore,53934,Petrol,Manual,Second,18.9,998.0,67.1,5.0,2.69,17,Maruti
Bangalore,58500,Diesel,Automatic,Second,17.09,1995.0,218.0,5.0,27.5,12,BMW
Kolkata,48000,Petrol,Manual,First,18.0,1198.0,86.7,5.0,2.75,11,Honda
Mumbai,24000,Petrol,Manual,First,24.7,796.0,47.3,5.0,2.8,9,Maruti
Mumbai,52001,Petrol,Manual,First,17.01,1591.0,121.3,5.0,6.45,9,Hyundai
Coimbatore,9565,Petrol,Manual,First,23.84,1199.0,84.0,5.0,5.88,7,Tata
Pune,32953,Petrol,Manual,First,18.6,1197.0,85.8,5.0,4.65,12,Maruti
Jaipur,18000,Petrol,Manual,First,21.1,814.0,55.2,5.0,2.5,11,Hyundai
Kochi,20446,Petrol,Automatic,First,12.6,1950.0,191.34,5.0,51.35,7,Mercedes-Benz
Hyderabad,33016,Diesel,Manual,First,22.54,1396.0,88.73,5.0,6.85,9,Hyundai
Chennai,48000,Diesel,Manual,First,23.59,1364.0,67.05,5.0,5.25,13,Toyota
Coimbatore,72022,Diesel,Manual,First,21.43,1364.0,87.2,5.0,9.23,11,Toyota
Ahmedabad,34000,Diesel,Automatic,First,20.7,1496.0,113.98,5.0,22.0,11,Mini
Hyderabad,69000,Diesel,Manual,First,20.14,1498.0,88.8,5.0,5.19,11,Volkswagen
Pune,108000,Petrol,Automatic,First,13.7,1798.0,157.75,5.0,4.35,16,Skoda
Hyderabad,34700,Diesel,Automatic,First,10.0,2148.0,170.0,5.0,24.5,12,Mercedes-Benz
Pune,79000,Diesel,Manual,First,17.8,1248.0,75.0,5.0,5.75,10,Maruti
Kochi,58197,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,9.19,9,Honda
Pune,66000,Petrol,Automatic,Second,8.45,2979.0,321.0,5.0,10.75,17,BMW
Bangalore,60000,Petrol,Automatic,First,19.2,1197.0,80.0,5.0,2.99,16,Hyundai
Kolkata,57000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,3.89,11,Maruti
Coimbatore,45555,Diesel,Manual,First,26.0,1498.0,98.6,5.0,11.73,7,Honda
Coimbatore,55137,Petrol,Manual,First,14.0,796.0,35.0,5.0,3.11,9,Maruti
Jaipur,93325,Diesel,Manual,Second,17.2,1968.0,138.1,5.0,14.45,11,Skoda
Ahmedabad,38000,Diesel,Manual,First,24.52,1248.0,88.5,7.0,8.7,7,Maruti
Kochi,57738,Diesel,Manual,First,24.0,1120.0,70.0,5.0,5.04,9,Hyundai
Jaipur,38282,Diesel,Manual,First,28.09,1248.0,88.5,5.0,8.5,8,Maruti
Delhi,64000,Diesel,Automatic,First,19.27,2143.0,170.0,5.0,15.65,11,Mercedes-Benz
Mumbai,32000,Diesel,Manual,First,20.5,1248.0,91.72,5.0,5.65,10,Fiat
Bangalore,83000,Petrol,Automatic,First,10.93,2497.0,204.0,5.0,16.5,15,Mercedes-Benz
Ahmedabad,76000,CNG,Manual,First,26.3,998.0,67.1,5.0,2.0,14,Maruti
Pune,67200,Petrol,Manual,First,15.04,1598.0,103.6,5.0,3.9,13,Volkswagen
Jaipur,62655,Diesel,Automatic,First,18.88,1995.0,184.0,5.0,14.5,12,BMW
Bangalore,16900,Diesel,Automatic,First,14.69,2993.0,258.0,5.0,44.0,10,BMW
Delhi,8471,Petrol,Manual,First,18.9,1197.0,81.86,5.0,5.0,8,Hyundai
Hyderabad,69000,Diesel,Automatic,First,11.36,2755.0,171.5,7.0,19.75,9,Toyota
Coimbatore,30090,Diesel,Automatic,First,19.6,1461.0,108.45,5.0,11.44,8,Renault
Chennai,120000,Diesel,Manual,First,18.0,1248.0,75.0,5.0,1.75,14,Tata
Bangalore,23000,Diesel,Manual,First,17.8,1248.0,,5.0,5.6,12,Maruti
Kochi,35939,Petrol,Manual,First,12.3,1796.0,185.0,5.0,30.42,9,Mercedes-Benz
Coimbatore,116694,Diesel,Manual,First,15.1,2179.0,140.0,7.0,9.57,12,Mahindra
Mumbai,40448,Diesel,Manual,First,15.96,2523.0,62.1,7.0,3.5,9,Mahindra
Coimbatore,64456,Diesel,Manual,First,24.3,1248.0,88.5,5.0,10.46,7,Maruti
Pune,52782,Diesel,Manual,First,20.5,1248.0,91.72,5.0,4.85,11,Fiat
Kochi,51672,Petrol,Manual,First,19.5,1199.0,88.76,5.0,5.68,9,Honda
Mumbai,56073,Petrol,Automatic,First,13.7,1798.0,157.75,5.0,13.25,10,Skoda
Bangalore,65000,Diesel,Automatic,First,14.74,2993.0,270.9,5.0,16.0,14,Jaguar
Chennai,79000,Petrol,Manual,First,18.9,998.0,67.1,5.0,3.0,12,Maruti
Kolkata,43206,Petrol,Manual,First,17.0,1086.0,,5.0,0.99,18,Hyundai
Mumbai,70200,Petrol,Automatic,First,14.53,1798.0,138.1,5.0,5.0,15,Toyota
Delhi,42000,Petrol,Manual,First,16.1,1197.0,85.0,5.0,4.75,9,Maruti
Bangalore,62000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,5.35,11,Volkswagen
Hyderabad,20000,Petrol,Manual,First,18.9,1197.0,81.86,5.0,5.98,8,Hyundai
Chennai,80000,Diesel,Manual,Third,21.5,1248.0,88.8,5.0,3.5,14,Maruti
Kochi,50234,Petrol,Manual,First,18.9,1197.0,81.86,5.0,4.77,7,Hyundai
Delhi,50003,Petrol,Manual,First,21.4,1197.0,83.1,5.0,5.45,9,Maruti
Ahmedabad,1000,Petrol,Automatic,First,20.3,1199.0,84.0,5.0,6.85,7,Tata
Jaipur,54897,Diesel,Automatic,First,26.59,1248.0,74.0,5.0,7.3,9,Maruti
Pune,108995,Petrol,Manual,First,15.3,1193.0,65.3,5.0,1.25,18,Tata
Chennai,73000,Diesel,Manual,First,22.7,1598.0,118.0,5.0,8.25,10,Maruti
Ahmedabad,65000,Petrol,Manual,First,16.1,1298.0,88.2,5.0,2.71,17,Maruti
Kolkata,32000,Petrol,Manual,First,19.1,1197.0,82.0,5.0,3.6,9,Hyundai
Ahmedabad,65000,Petrol,Manual,First,18.5,1197.0,80.0,5.0,3.0,15,Hyundai
Hyderabad,21600,Petrol,Automatic,First,23.1,998.0,67.04,5.0,4.65,9,Maruti
Mumbai,39000,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,9.5,15,Mercedes-Benz
Mumbai,58075,Petrol,Manual,First,17.5,1298.0,85.8,5.0,2.95,14,Maruti
Mumbai,58000,Petrol,Manual,First,15.04,1598.0,103.6,5.0,3.0,14,Volkswagen
Hyderabad,58000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,5.95,10,Maruti
Delhi,89000,Petrol,Automatic,First,14.53,1798.0,138.1,5.0,4.0,17,Toyota
Delhi,72000,Petrol,Manual,First,13.5,1799.0,130.0,5.0,2.5,17,Honda
Kolkata,1800,Petrol,Automatic,First,16.05,1499.0,110.4,5.0,11.37,8,Ford
Pune,172050,Diesel,Manual,Second,19.0,1248.0,93.0,5.0,2.25,15,Fiat
Jaipur,46230,Petrol,Manual,First,19.81,1086.0,68.05,5.0,3.1,12,Hyundai
Kochi,86925,Diesel,Automatic,First,11.2,2400.0,215.0,5.0,17.18,11,Volvo
Jaipur,5000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,6.5,7,Hyundai
Ahmedabad,66000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,5.7,11,Honda
Ahmedabad,119000,Diesel,Manual,First,12.99,2494.0,100.0,8.0,8.0,12,Toyota
Chennai,45000,Petrol,Manual,First,25.17,799.0,53.3,5.0,2.6,9,Renault
Hyderabad,66149,Petrol,Manual,First,19.0,998.0,66.1,5.0,2.45,16,Maruti
Kochi,42070,Petrol,Automatic,First,14.8,1595.0,120.7,5.0,11.57,11,Mercedes-Benz
Kolkata,35503,Petrol,Manual,First,18.9,998.0,67.1,5.0,2.3,13,Maruti
Jaipur,41460,Diesel,Manual,First,25.2,1248.0,74.0,5.0,5.9,9,Maruti
Mumbai,40600,Petrol,Automatic,First,17.0,1591.0,121.3,5.0,7.2,10,Hyundai
Ahmedabad,87000,Diesel,Automatic,First,22.0,1582.0,126.2,5.0,5.9,12,Hyundai
Chennai,30000,Petrol,Manual,Second,16.8,1497.0,116.3,5.0,6.0,11,Honda
Kolkata,27089,Petrol,Manual,First,16.0,1086.0,66.7,5.0,1.95,15,Hyundai
Coimbatore,53702,Diesel,Manual,First,23.59,1364.0,67.04,5.0,6.55,9,Toyota
Hyderabad,51000,Diesel,Automatic,First,27.03,1969.0,190.0,5.0,25.0,10,Volvo
Kolkata,36542,Diesel,Manual,First,20.0,1399.0,68.05,5.0,2.65,13,Ford
Mumbai,15000,Diesel,Automatic,First,13.0,2987.0,265.0,5.0,69.5,8,Mercedes-Benz
Chennai,65000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,14.0,13,BMW
Pune,32000,Petrol,Manual,Second,22.74,796.0,47.3,5.0,2.1,11,Maruti
Hyderabad,24393,Diesel,Manual,First,13.68,2393.0,147.8,7.0,20.4,8,Toyota
Hyderabad,1000,Petrol,Manual,First,18.78,999.0,75.0,5.0,5.68,6,Volkswagen
Mumbai,28238,Petrol,Manual,First,13.24,1598.0,102.5,5.0,5.55,11,Nissan
Mumbai,59000,Diesel,Manual,First,13.5,2477.0,175.56,7.0,12.75,12,Mitsubishi
Mumbai,92000,Petrol,Manual,Second,14.8,1799.0,130.2,5.0,3.35,13,Honda
Kolkata,56840,Petrol,Manual,First,22.74,796.0,47.3,5.0,1.55,12,Maruti
Coimbatore,62746,Diesel,Manual,Second,20.54,1598.0,103.6,5.0,5.9,12,Volkswagen
Hyderabad,96000,Diesel,Automatic,First,12.35,2179.0,187.74,5.0,18.98,13,Land
Mumbai,24000,Petrol,Manual,First,13.7,1997.0,153.86,5.0,11.51,11,Honda
Mumbai,54000,Diesel,Manual,First,20.77,1248.0,88.76,7.0,7.75,9,Maruti
Chennai,90000,Diesel,Manual,First,12.99,2494.0,100.6,7.0,13.9,9,Toyota
Kolkata,40000,Petrol,Manual,First,15.0,1368.0,90.0,5.0,1.35,15,Tata
Mumbai,65938,Diesel,Automatic,Second,12.07,2967.0,241.4,7.0,38.0,10,Audi
Mumbai,16100,Petrol,Automatic,First,17.1,1591.0,121.4,5.0,11.6,8,Hyundai
Hyderabad,3600,Diesel,Automatic,First,21.5,1498.0,108.5,5.0,12.25,8,Volkswagen
Jaipur,52000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,3.8,14,Honda
Mumbai,54000,Diesel,Manual,First,20.0,1399.0,68.05,5.0,3.25,11,Ford
Mumbai,15399,Petrol,Manual,First,18.7,1199.0,88.7,5.0,6.4,9,Honda
Bangalore,75000,Petrol,Manual,Second,16.47,1198.0,73.9,5.0,3.95,13,Volkswagen
Delhi,76752,Petrol,Manual,First,17.4,1497.0,117.3,5.0,3.57,15,Honda
Mumbai,56000,Petrol,Manual,Second,17.7,1497.0,78.0,5.0,1.25,20,Honda
Pune,70000,CNG,Manual,First,26.2,998.0,58.2,5.0,3.65,10,Maruti
Kolkata,46125,Petrol,Automatic,Second,12.0,2354.0,187.4,5.0,12.5,12,Honda
Ahmedabad,35000,Diesel,Automatic,Second,18.12,1995.0,190.0,5.0,23.0,11,BMW
Chennai,80000,Diesel,Manual,Third,12.8,1489.0,35.5,5.0,1.35,22,Ambassador
Coimbatore,62729,Diesel,Manual,First,12.05,2179.0,120.0,8.0,6.32,13,Mahindra
Kolkata,34000,Diesel,Manual,First,20.54,1598.0,103.6,5.0,3.4,13,Volkswagen
Jaipur,70000,Petrol,Manual,Second,17.3,993.0,60.0,5.0,0.77,26,Maruti
Jaipur,32000,Petrol,Manual,First,16.1,796.0,37.0,4.0,0.9,16,Maruti
Delhi,21000,Petrol,Automatic,First,14.28,1798.0,138.03,5.0,18.0,8,Toyota
Pune,49000,Petrol,Automatic,First,14.59,1997.0,245.0,5.0,19.0,12,BMW
Chennai,40000,Petrol,Manual,Third,13.8,1299.0,70.0,5.0,1.1,18,Ford
Pune,78000,Petrol,Manual,Second,18.6,1199.0,79.4,5.0,2.0,13,Chevrolet
Ahmedabad,52000,Diesel,Manual,First,21.43,1364.0,86.79,5.0,6.5,13,Toyota
Bangalore,65213,Diesel,Manual,First,16.0,2179.0,140.0,7.0,9.45,11,Mahindra
Mumbai,170000,Diesel,Manual,First,24.4,1120.0,71.0,5.0,4.0,9,Hyundai
Kochi,36884,Diesel,Automatic,First,13.0,2143.0,204.0,5.0,32.25,8,Mercedes-Benz
Pune,62500,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.1,16,Hyundai
Mumbai,68000,Petrol,Automatic,Second,14.28,1798.0,138.03,5.0,9.75,10,Toyota
Kolkata,40748,Petrol,Manual,First,14.53,1798.0,138.0,5.0,6.3,11,Toyota
Hyderabad,60000,Diesel,Automatic,First,17.32,1968.0,184.0,5.0,21.0,12,Audi
Mumbai,12400,Diesel,Manual,First,21.9,1396.0,88.8,5.0,4.65,11,Hyundai
Mumbai,87000,Diesel,Automatic,Second,19.27,2143.0,167.62,5.0,17.0,12,Mercedes-Benz
Pune,20248,Diesel,Manual,First,21.1,1248.0,73.9,5.0,4.35,12,Maruti
Coimbatore,52383,Diesel,Manual,First,19.67,1582.0,126.2,5.0,14.82,8,Hyundai
Delhi,1000,Diesel,Automatic,First,13.6,1999.0,177.0,5.0,40.0,7,Jaguar
Chennai,85000,Diesel,Manual,First,14.95,2489.0,93.7,7.0,6.15,9,Mahindra
Ahmedabad,47000,Diesel,Manual,First,12.99,2494.0,100.6,7.0,11.25,11,Toyota
Pune,17585,Petrol,Automatic,First,19.16,2494.0,157.7,5.0,32.0,7,Toyota
Coimbatore,32496,Diesel,Automatic,First,13.22,2967.0,241.4,5.0,45.62,7,Audi
Kochi,34613,Diesel,Manual,First,28.4,1248.0,74.0,5.0,6.24,8,Maruti
Chennai,153000,Diesel,Manual,First,20.77,1248.0,88.76,7.0,4.8,10,Maruti
Chennai,54000,Petrol,Manual,Second,16.1,1197.0,85.0,5.0,4.5,11,Maruti
Kochi,16900,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.87,10,Hyundai
Delhi,62334,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.75,12,Hyundai
Kochi,23714,Petrol,Manual,First,21.4,1197.0,83.1,5.0,6.57,7,Maruti
Jaipur,52325,Petrol,Manual,First,16.36,1495.0,93.7,5.0,2.0,15,Hyundai
Ahmedabad,50000,Petrol,Manual,First,19.4,1198.0,86.8,5.0,3.65,13,Honda
Hyderabad,55746,Diesel,Manual,First,22.9,1248.0,74.0,5.0,6.95,9,Maruti
Bangalore,54000,Petrol,Manual,First,20.14,1197.0,81.86,5.0,5.5,11,Hyundai
Kolkata,43000,Diesel,Manual,First,16.0,2179.0,140.0,7.0,7.0,12,Mahindra
Delhi,40000,Diesel,Automatic,First,13.0,2143.0,201.1,5.0,24.0,11,Mercedes-Benz
Bangalore,125000,Diesel,Automatic,Second,0.0,2179.0,115.0,5.0,11.0,15,Land
Bangalore,51944,Diesel,Automatic,First,19.27,2143.0,170.0,5.0,32.5,9,Mercedes-Benz
Kochi,46950,Diesel,Manual,First,21.27,1396.0,88.76,5.0,6.45,10,Hyundai
Mumbai,23000,Diesel,Automatic,First,19.3,1968.0,141.0,5.0,15.75,10,Skoda
Mumbai,54546,Petrol,Manual,First,17.0,1497.0,118.0,5.0,5.5,11,Honda
Kochi,51535,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,19.03,10,Toyota
Kolkata,45000,Diesel,Automatic,First,17.32,1968.0,184.0,5.0,15.25,12,Audi
Hyderabad,46004,Petrol,Manual,First,20.92,998.0,67.1,5.0,2.4,13,Maruti
Chennai,124000,Diesel,Manual,First,23.03,1396.0,69.0,5.0,2.3,14,Tata
Kochi,77395,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,14.35,11,Audi
Mumbai,10600,CNG,Manual,First,33.44,796.0,40.3,4.0,3.5,7,Maruti
Kochi,22974,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,11.97,7,Honda
Jaipur,89000,Petrol,Manual,Second,0.0,999.0,,5.0,1.6,16,Hyundai
Ahmedabad,65012,Diesel,Manual,First,14.24,2755.0,174.5,7.0,18.9,10,Toyota
Ahmedabad,17125,Petrol,Manual,First,18.9,1197.0,82.0,5.0,5.4,8,Hyundai
Hyderabad,90413,Petrol,Manual,First,15.1,1196.0,73.0,7.0,2.95,10,Maruti
Bangalore,37000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,5.1,12,Volkswagen
Jaipur,65000,Petrol,Manual,First,18.9,1061.0,67.0,5.0,1.5,19,Maruti
Bangalore,66000,Petrol,Manual,First,17.0,1497.0,118.0,5.0,4.9,14,Honda
Mumbai,86000,Petrol,Manual,First,14.8,1799.0,130.2,5.0,2.9,15,Honda
Pune,98437,Petrol,Manual,First,13.0,1493.0,100.0,5.0,1.15,20,Honda
Kolkata,18000,Petrol,Manual,First,18.5,1197.0,80.0,5.0,2.3,15,Hyundai
Kochi,35070,Diesel,Manual,First,24.0,1120.0,70.0,5.0,5.99,7,Hyundai
Pune,42000,Petrol,Automatic,Third,14.4,1598.0,103.6,5.0,3.4,14,Volkswagen
Kolkata,40000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,1.7,16,Hyundai
Kolkata,43000,Petrol,Manual,First,17.0,1197.0,80.0,5.0,1.99,16,Hyundai
Pune,65000,Petrol,Manual,First,18.6,1199.0,79.4,5.0,2.5,13,Chevrolet
Hyderabad,74000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,4.85,12,Volkswagen
Hyderabad,51192,Petrol,Manual,First,15.6,1196.0,70.0,5.0,2.65,15,Ford
Kochi,14262,Petrol,Automatic,First,9.9,1984.0,207.8,2.0,27.35,11,Audi
Jaipur,66339,Diesel,Manual,Second,25.1,1498.0,98.6,5.0,6.9,10,Honda
Hyderabad,90200,Diesel,Manual,First,20.0,1399.0,68.05,5.0,3.5,12,Ford
Delhi,57854,Diesel,Manual,First,12.99,2494.0,100.6,7.0,12.5,10,Toyota
Delhi,32000,Petrol,Automatic,First,19.12,1373.0,91.1,5.0,9.2,8,Maruti
Mumbai,29631,Petrol,Automatic,First,18.9,1197.0,82.0,5.0,4.9,10,Hyundai
Delhi,55005,Petrol,Manual,First,12.8,,,,3.2,16,Honda
Kochi,54173,Petrol,Manual,First,18.88,999.0,123.24,5.0,5.55,11,Ford
Ahmedabad,50000,Petrol,Automatic,First,14.7,1798.0,177.6,5.0,13.5,11,Skoda
Kolkata,145000,Diesel,Manual,First,20.4,1248.0,91.7,5.0,2.6,15,Fiat
Jaipur,78000,Petrol,Manual,First,16.1,1298.0,88.2,5.0,4.5,10,Maruti
Delhi,65000,Diesel,Automatic,Second,11.8,2993.0,180.0,7.0,34.0,12,Land
Hyderabad,120000,Diesel,Manual,First,12.8,2494.0,102.0,7.0,12.0,13,Toyota
Mumbai,14000,Diesel,Manual,First,28.4,1248.0,74.0,5.0,5.25,10,Maruti
Kochi,57456,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,21.56,11,Audi
Coimbatore,44450,Diesel,Automatic,First,22.48,1995.0,190.0,5.0,24.68,13,BMW
Delhi,63777,Petrol,Manual,First,18.5,1197.0,82.9,5.0,3.67,12,Hyundai
Mumbai,31000,Diesel,Automatic,First,17.05,1995.0,190.0,5.0,29.5,9,BMW
Delhi,60000,Petrol,Manual,First,17.6,1496.0,88.73,5.0,3.1,13,Toyota
